city,barangay,date,month,precipitation,temp_mean,temp_min,temp_max,heat_index,wind_speed,relative_humidity,zone,evacuation_status,household_members,zone_incident_count,tag_bedridden,tag_pwd,tag_senior_citizen,tag_pregnant,tag_infant,rainy_season,weather_risk,risk_score,risk_label
Cagayan de Oro,Kauswagan,2019-08-17,8,8.07,26.94,24.22,29.35,32.36,1.7,94.2,Zone 2,Unaccounted,7,1,0,0,0,0,0,1,Medium,92,HIGH
Cagayan de Oro,Kauswagan,2013-10-02,10,22.46,28.8,27.17,30.54,32.57,2.59,77.7,Zone 2,Evacuated,5,1,0,1,0,0,1,1,High,80,HIGH
Cagayan de Oro,Kauswagan,2021-06-03,6,8.1,28.0,25.17,31.79,32.0,2.3,80.0,Zone 6,Safe,7,1,1,0,0,0,0,1,Medium,92,HIGH
Cagayan de Oro,Kauswagan,2015-05-18,5,10.58,28.26,25.47,30.58,32.18,3.76,79.2,Zone 2,Safe,9,0,0,0,0,0,1,1,Medium,76,HIGH
Cagayan de Oro,Kauswagan,2014-06-01,6,11.17,27.94,25.82,31.82,33.08,3.63,91.4,Zone 5,Safe,8,1,1,1,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-02-17,2,3.73,27.97,24.8,31.68,31.89,3.8,79.2,Zone 4,Safe,6,2,0,0,0,0,1,0,Medium,53,MEDIUM
Cagayan de Oro,Kauswagan,2008-07-05,7,5.72,26.79,24.93,30.02,31.54,1.36,87.5,Zone 4,Evacuated,3,2,0,0,0,0,0,1,,27,LOW
Cagayan de Oro,Kauswagan,2010-06-22,6,7.75,27.65,24.21,30.68,30.46,1.46,68.1,Zone 5,Evacuated,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-08-27,8,14.05,26.69,24.45,30.56,30.53,3.06,78.4,Zone 6,Unaccounted,8,2,0,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-03-27,3,9.22,28.44,25.34,30.29,32.1,3.36,76.6,Zone 6,Safe,8,2,1,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2019-12-28,12,9.8,28.53,25.33,30.74,32.37,3.08,78.4,Zone 6,Evacuated,5,0,0,0,0,1,0,1,Medium,63,MEDIUM
Cagayan de Oro,Kauswagan,2017-02-08,2,9.59,26.83,23.56,30.66,30.25,3.09,74.2,Zone 5,Safe,7,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-02-12,2,8.93,27.5,25.94,31.33,31.53,0.71,80.3,Zone 6,Unaccounted,6,1,0,0,0,0,0,1,Medium,96,HIGH
Cagayan de Oro,Kauswagan,2018-05-27,5,8.25,28.12,25.23,29.97,32.32,2.76,82.0,Zone 2,Evacuated,8,1,1,0,1,0,1,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2022-03-18,3,8.33,28.14,25.58,29.92,32.12,0.77,79.8,Zone 6,Safe,5,0,0,0,0,0,0,1,Medium,70,HIGH
Cagayan de Oro,Kauswagan,2022-11-26,11,7.0,27.93,25.52,29.71,32.16,2.01,82.3,Zone 5,Unaccounted,10,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2007-04-23,4,1.2,29.57,27.49,31.07,32.68,2.65,71.1,Zone 6,Safe,10,0,1,0,0,0,0,0,,72,HIGH
Cagayan de Oro,Kauswagan,2005-09-12,9,19.06,26.98,23.57,29.84,31.43,0.06,84.5,Zone 5,Evacuated,9,1,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2015-08-02,8,9.25,27.27,23.81,29.4,31.28,2.29,80.1,Zone 5,Safe,2,1,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-10-24,10,11.77,28.55,26.78,30.93,32.86,1.12,83.1,Zone 6,Safe,3,3,0,0,0,1,0,1,Medium,93,HIGH
Cagayan de Oro,Kauswagan,2007-11-06,11,6.91,28.93,27.3,32.37,33.59,2.25,86.6,Zone 3,Safe,5,1,1,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2015-05-17,5,5.29,29.02,25.54,31.88,33.0,2.09,79.8,Zone 3,Safe,4,0,1,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2014-05-04,5,15.11,29.02,26.65,31.52,32.9,3.37,78.8,Zone 6,Safe,7,0,0,0,0,0,0,1,High,82,HIGH
Cagayan de Oro,Kauswagan,2014-12-16,12,8.55,27.56,24.21,30.36,32.16,3.09,86.0,Zone 3,Unaccounted,7,0,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-09-10,9,8.55,26.79,25.08,29.11,30.75,2.12,79.6,Zone 3,Safe,8,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-12-15,12,3.81,27.75,25.36,31.07,31.6,3.69,78.5,Zone 3,Unaccounted,10,3,0,0,0,0,0,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-01-03,1,4.06,26.65,24.42,30.15,31.44,1.9,87.9,Zone 3,Evacuated,1,0,0,0,0,1,0,0,,71,HIGH
Cagayan de Oro,Kauswagan,2005-01-05,1,8.13,27.58,25.61,30.69,31.37,1.81,77.9,Zone 2,Safe,10,0,0,0,0,0,0,1,Medium,69,MEDIUM
Cagayan de Oro,Kauswagan,2014-08-12,8,10.73,27.58,25.19,29.27,32.29,4.64,87.1,Zone 1,Safe,6,1,0,1,0,0,0,1,Medium,65,MEDIUM
Cagayan de Oro,Kauswagan,2008-02-01,2,4.11,27.53,25.03,30.0,31.12,2.4,75.9,Zone 1,Safe,5,1,0,1,0,0,0,0,,48,MEDIUM
Cagayan de Oro,Kauswagan,2018-10-10,10,8.81,26.65,24.75,28.49,31.45,3.25,88.0,Zone 2,Safe,3,3,0,0,0,0,0,1,Medium,79,HIGH
Cagayan de Oro,Kauswagan,2013-02-26,2,4.63,26.86,24.02,30.13,31.28,2.93,84.2,Zone 6,Safe,5,2,0,1,1,0,0,0,,85,HIGH
Cagayan de Oro,Kauswagan,2006-09-08,9,10.98,28.27,24.8,31.75,32.82,3.64,85.5,Zone 5,Safe,8,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-08-26,8,9.71,29.35,27.59,33.06,33.7,2.75,83.5,Zone 1,Safe,7,3,0,0,0,0,1,1,Medium,76,HIGH
Cagayan de Oro,Kauswagan,2016-07-25,7,7.02,27.38,24.23,29.06,32.03,3.86,86.5,Zone 4,Unaccounted,2,1,0,0,1,0,0,1,Medium,67,MEDIUM
Cagayan de Oro,Kauswagan,2020-03-27,3,5.0,28.7,25.92,30.65,31.75,3.18,70.5,Zone 5,Unaccounted,7,0,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-05-06,5,5.82,29.11,26.96,32.38,33.08,3.55,79.7,Zone 3,Safe,9,2,0,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-11-18,11,6.21,29.2,27.45,31.46,33.46,4.64,82.6,Zone 6,Safe,9,2,0,0,0,0,1,1,Medium,94,HIGH
Cagayan de Oro,Kauswagan,2022-03-06,3,8.8,27.64,24.7,30.65,31.46,2.72,78.2,Zone 2,Unaccounted,10,0,1,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-11-25,11,10.8,28.22,26.19,30.25,32.68,1.68,84.6,Zone 6,Safe,10,2,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2012-11-18,11,7.42,27.37,24.59,29.63,31.01,2.44,76.4,Zone 6,Safe,7,1,0,0,0,0,0,1,Medium,80,HIGH
Cagayan de Oro,Kauswagan,2017-01-06,1,3.73,27.39,25.06,30.05,30.73,2.88,73.4,Zone 3,Safe,3,0,0,0,1,0,0,0,,90,HIGH
Cagayan de Oro,Kauswagan,2014-07-05,7,18.47,26.8,24.27,28.57,31.64,1.65,88.4,Zone 2,Safe,2,1,0,0,0,0,0,1,High,73,HIGH
Cagayan de Oro,Kauswagan,2012-02-02,2,12.75,27.28,23.89,30.94,30.14,2.81,68.6,Zone 5,Safe,3,2,1,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-08-17,8,9.84,26.49,23.99,28.76,30.65,3.12,81.6,Zone 2,Safe,7,1,1,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-01-10,1,5.16,28.18,25.48,31.79,32.47,2.39,82.9,Zone 5,Evacuated,5,0,0,1,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2014-05-24,5,6.84,29.5,26.47,31.91,32.97,1.84,74.7,Zone 1,Safe,10,0,0,0,0,0,0,1,,45,MEDIUM
Cagayan de Oro,Kauswagan,2015-05-03,5,6.64,28.37,25.86,31.78,31.89,3.04,75.2,Zone 4,Safe,10,1,0,0,0,0,0,1,Medium,51,MEDIUM
Cagayan de Oro,Kauswagan,2014-02-13,2,4.07,27.86,24.77,30.21,31.51,3.8,76.5,Zone 4,Unaccounted,3,0,0,0,0,0,1,0,Medium,54,MEDIUM
Cagayan de Oro,Kauswagan,2004-01-02,1,5.34,27.52,25.75,29.85,30.94,3.27,74.2,Zone 5,Safe,8,0,0,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-10-11,10,17.89,26.98,24.69,30.02,31.81,2.3,88.3,Zone 2,Unaccounted,10,1,0,0,0,1,1,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2012-12-19,12,8.71,28.9,26.45,30.44,33.39,2.87,84.9,Zone 5,Safe,2,3,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-10-16,10,7.39,27.86,24.43,31.32,31.83,3.3,79.7,Zone 5,Evacuated,10,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-08-06,8,8.23,27.84,25.08,30.89,32.74,2.2,89.0,Zone 5,Unaccounted,3,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-10-23,10,10.18,27.78,25.9,30.38,31.51,1.38,77.3,Zone 5,Safe,7,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-10-16,10,12.77,28.01,25.1,30.81,32.93,2.19,89.2,Zone 2,Safe,8,1,0,0,0,0,0,1,Medium,75,HIGH
Cagayan de Oro,Kauswagan,2020-03-15,3,4.58,26.79,24.61,29.18,29.94,4.36,71.5,Zone 3,Evacuated,5,1,0,0,0,0,0,0,Medium,83,HIGH
Cagayan de Oro,Kauswagan,2020-04-09,4,2.32,28.32,26.22,32.17,31.69,1.66,73.7,Zone 5,Unaccounted,5,1,0,0,0,1,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2014-06-16,6,7.45,27.95,25.33,31.79,32.17,3.85,82.2,Zone 3,Evacuated,5,1,0,0,0,1,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2014-07-27,7,6.12,26.57,23.16,30.08,31.55,0.31,89.8,Zone 4,Safe,5,3,0,0,0,0,0,1,,51,MEDIUM
Cagayan de Oro,Kauswagan,2011-08-21,8,10.99,28.06,25.07,30.09,32.46,2.97,84.0,Zone 6,Unaccounted,5,3,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-02-20,2,3.8,27.94,25.96,29.57,31.63,1.36,76.9,Zone 3,Unaccounted,4,1,0,0,0,0,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2018-07-11,7,9.18,27.31,25.61,30.74,30.95,2.98,76.4,Zone 5,Safe,9,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-11-16,11,9.67,26.33,23.53,29.72,30.58,2.31,82.5,Zone 5,Safe,5,2,1,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-12-24,12,7.65,27.48,24.15,29.42,31.64,1.38,81.6,Zone 3,Unaccounted,3,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-07-26,7,18.48,27.74,25.87,31.11,31.91,2.58,81.7,Zone 5,Unaccounted,5,3,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2006-10-20,10,17.38,27.81,24.45,30.15,32.1,2.98,82.9,Zone 2,Safe,9,1,0,1,0,1,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2006-05-07,5,8.48,28.96,26.8,32.29,32.45,3.4,74.9,Zone 3,Evacuated,3,0,0,0,0,0,0,1,Medium,82,HIGH
Cagayan de Oro,Kauswagan,2009-05-19,5,9.85,28.75,26.9,32.39,33.08,1.51,83.3,Zone 2,Unaccounted,7,0,0,0,0,0,0,1,Medium,86,HIGH
Cagayan de Oro,Kauswagan,2008-11-04,11,11.66,26.61,23.15,29.3,31.12,1.62,85.1,Zone 6,Unaccounted,1,1,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2012-05-11,5,6.46,30.5,27.84,33.43,33.49,2.82,69.9,Zone 3,Safe,6,1,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2012-02-15,2,6.82,27.5,25.68,30.72,31.37,1.57,78.7,Zone 3,Unaccounted,5,1,0,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2010-06-20,6,9.45,29.38,27.44,31.21,33.7,1.86,83.2,Zone 5,Safe,10,1,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-09-26,9,7.66,26.83,23.81,30.03,31.1,2.26,82.7,Zone 4,Safe,2,1,0,0,1,0,0,1,Medium,49,MEDIUM
Cagayan de Oro,Kauswagan,2006-02-19,2,3.39,28.06,26.44,30.93,32.17,2.63,81.1,Zone 5,Safe,10,0,0,0,0,0,0,0,,94,HIGH
Cagayan de Oro,Kauswagan,2006-09-15,9,8.91,26.41,23.55,29.7,31.19,4.84,87.8,Zone 5,Safe,9,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-03-17,3,5.47,27.56,25.15,29.2,30.66,3.26,71.0,Zone 4,Safe,5,1,0,0,0,0,0,1,Medium,46,MEDIUM
Cagayan de Oro,Kauswagan,2009-01-24,1,6.09,26.95,24.29,28.56,31.28,1.04,83.3,Zone 5,Safe,2,0,0,0,0,0,0,1,,92,HIGH
Cagayan de Oro,Kauswagan,2004-02-16,2,11.13,26.37,24.3,28.32,30.1,3.44,77.3,Zone 6,Safe,7,0,0,0,0,1,1,1,Medium,89,HIGH
Cagayan de Oro,Kauswagan,2020-07-03,7,8.66,27.98,26.21,31.63,32.17,2.93,81.9,Zone 5,Safe,9,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-04-27,4,6.3,28.09,25.08,32.04,31.11,2.21,70.2,Zone 6,Safe,9,0,0,0,0,0,0,1,,68,MEDIUM
Cagayan de Oro,Kauswagan,2017-04-08,4,4.37,27.52,25.33,29.71,31.68,1.14,81.6,Zone 4,Unaccounted,2,0,0,0,0,0,1,0,,45,MEDIUM
Cagayan de Oro,Kauswagan,2009-01-08,1,12.01,27.2,25.57,30.18,30.85,3.06,76.5,Zone 6,Safe,1,0,0,0,0,0,0,1,Medium,63,MEDIUM
Cagayan de Oro,Kauswagan,2020-08-08,8,7.43,28.53,26.6,32.19,33.26,3.22,87.3,Zone 3,Safe,9,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-12-19,12,4.27,27.02,24.37,30.45,30.71,4.08,76.9,Zone 6,Unaccounted,4,0,0,0,0,0,0,0,Medium,78,HIGH
Cagayan de Oro,Kauswagan,2010-11-17,11,9.35,27.76,25.43,29.95,33.05,2.14,92.9,Zone 5,Safe,10,3,1,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-06-21,6,4.85,28.55,25.48,30.85,32.6,1.31,80.5,Zone 1,Safe,3,1,0,0,0,0,0,1,,43,MEDIUM
Cagayan de Oro,Kauswagan,2010-09-16,9,8.39,27.44,24.24,29.69,31.22,1.72,77.8,Zone 4,Evacuated,8,3,0,0,0,1,0,1,Medium,56,MEDIUM
Cagayan de Oro,Kauswagan,2007-09-17,9,9.82,26.77,24.49,28.91,31.49,0.96,87.2,Zone 5,Safe,2,3,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-01-09,1,4.01,27.15,24.3,30.16,30.72,2.01,75.7,Zone 2,Unaccounted,4,2,0,0,0,0,1,0,,84,HIGH
Cagayan de Oro,Kauswagan,2009-04-16,4,4.19,28.3,25.06,30.63,31.61,1.63,73.1,Zone 6,Unaccounted,1,0,0,0,0,0,0,0,,66,MEDIUM
Cagayan de Oro,Kauswagan,2018-12-04,12,8.71,28.03,24.7,31.27,32.33,5.25,83.0,Zone 3,Evacuated,7,2,0,0,1,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2020-07-15,7,7.49,28.59,25.79,30.86,32.79,1.09,82.0,Zone 3,Safe,8,1,0,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-04-12,4,8.95,29.41,27.08,32.32,32.7,2.29,72.9,Zone 3,Safe,3,0,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-10-24,10,8.02,26.86,24.77,28.85,31.3,1.16,84.4,Zone 2,Safe,10,3,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2013-11-22,11,5.54,27.58,25.57,31.13,31.1,4.97,75.2,Zone 6,Unaccounted,8,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-03-05,3,2.62,28.07,25.59,31.86,32.04,1.46,79.7,Zone 3,Safe,1,0,1,0,0,0,1,0,,97,HIGH
Cagayan de Oro,Kauswagan,2007-01-14,1,4.74,25.38,22.19,27.46,29.29,2.75,79.1,Zone 6,Evacuated,1,0,0,0,0,0,0,0,,33,LOW
Cagayan de Oro,Kauswagan,2022-01-20,1,9.98,26.3,22.97,29.45,29.46,2.01,71.6,Zone 6,Safe,9,0,0,0,0,0,0,1,Medium,75,HIGH
Cagayan de Oro,Kauswagan,2011-09-24,9,7.83,28.14,25.57,30.36,33.2,3.96,90.6,Zone 6,Safe,7,3,1,0,1,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-03-08,3,5.9,28.23,25.49,30.36,31.25,2.58,70.2,Zone 5,Safe,7,0,0,1,1,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2005-04-10,4,4.72,28.87,26.06,32.52,32.26,1.95,73.9,Zone 1,Evacuated,2,0,0,0,0,0,0,0,,12,LOW
Cagayan de Oro,Kauswagan,2003-08-02,8,6.92,28.64,25.73,30.35,32.75,0.91,81.1,Zone 5,Unaccounted,6,1,1,0,0,0,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2021-04-07,4,5.6,28.45,26.0,30.07,31.86,1.65,74.1,Zone 5,Safe,5,2,1,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2013-03-28,3,5.03,29.15,27.62,31.17,32.15,1.9,70.0,Zone 2,Safe,7,3,0,0,0,0,0,1,,79,HIGH
Cagayan de Oro,Kauswagan,2021-10-08,10,10.61,28.48,25.31,30.95,32.65,2.55,81.7,Zone 6,Unaccounted,6,1,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-09-24,9,14.06,28.84,27.23,31.43,33.64,3.21,88.0,Zone 5,Unaccounted,6,2,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-07-25,7,8.17,27.63,26.07,29.81,31.79,0.96,81.6,Zone 3,Unaccounted,8,1,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-07-06,7,9.52,27.92,25.1,29.63,32.13,2.1,82.1,Zone 2,Evacuated,4,2,0,0,0,0,0,1,Medium,59,MEDIUM
Cagayan de Oro,Kauswagan,2007-03-13,3,8.7,28.83,25.85,31.12,32.45,2.82,76.2,Zone 6,Safe,1,3,0,0,0,0,0,1,Medium,81,HIGH
Cagayan de Oro,Kauswagan,2007-05-04,5,12.87,28.55,26.88,31.13,32.64,2.33,80.9,Zone 5,Safe,9,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2005-06-18,6,10.26,28.9,26.21,32.36,33.23,2.54,83.3,Zone 6,Unaccounted,1,1,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2020-02-24,2,3.84,27.43,24.12,31.38,31.46,3.19,80.3,Zone 2,Safe,3,1,0,0,0,0,0,0,Medium,59,MEDIUM
Cagayan de Oro,Kauswagan,2011-05-10,5,7.11,29.78,27.29,31.44,34.3,3.79,85.2,Zone 4,Safe,7,0,0,0,1,0,1,1,Medium,59,MEDIUM
Cagayan de Oro,Kauswagan,2018-04-24,4,5.67,29.3,26.61,31.29,32.73,3.58,74.3,Zone 5,Safe,5,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-10-13,10,7.37,27.48,25.1,30.06,32.21,1.39,87.3,Zone 6,Unaccounted,10,1,0,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2018-12-07,12,6.8,26.96,24.83,30.87,31.16,0.82,82.0,Zone 5,Unaccounted,5,1,0,0,0,0,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2015-04-11,4,5.16,27.91,25.85,31.37,31.32,4.25,74.1,Zone 1,Safe,10,0,1,1,1,0,0,1,Medium,82,HIGH
Cagayan de Oro,Kauswagan,2009-08-23,8,10.34,26.71,24.33,28.94,31.03,1.52,83.2,Zone 6,Evacuated,7,2,0,0,0,0,0,1,Medium,71,HIGH
Cagayan de Oro,Kauswagan,2011-05-08,5,20.51,27.52,24.7,30.81,31.36,2.91,78.4,Zone 5,Evacuated,2,0,0,0,0,0,1,1,High,99,HIGH
Cagayan de Oro,Kauswagan,2019-07-18,7,10.37,27.2,23.85,30.87,32.07,1.81,88.7,Zone 2,Safe,1,2,0,0,0,0,0,1,Medium,69,MEDIUM
Cagayan de Oro,Kauswagan,2005-09-20,9,12.68,27.16,25.44,29.28,31.71,1.67,85.5,Zone 5,Evacuated,3,2,0,0,0,0,0,1,Medium,98,HIGH
Cagayan de Oro,Kauswagan,2015-11-22,11,10.6,28.37,24.94,30.7,32.42,3.49,80.5,Zone 5,Evacuated,2,1,0,0,0,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2019-09-24,9,10.98,26.88,24.26,30.1,31.76,3.32,88.8,Zone 4,Safe,6,1,0,1,0,0,1,1,Medium,65,MEDIUM
Cagayan de Oro,Kauswagan,2018-06-01,6,8.11,27.79,26.08,30.33,31.65,2.34,78.6,Zone 2,Unaccounted,2,3,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-05-11,5,7.43,29.66,26.59,32.46,34.0,1.21,83.4,Zone 5,Safe,2,0,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-02-10,2,5.33,27.26,24.14,29.05,31.44,0.18,81.8,Zone 5,Unaccounted,2,1,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2019-12-08,12,4.4,26.36,24.51,28.26,30.25,3.43,78.9,Zone 4,Safe,8,0,0,0,0,0,0,0,Medium,37,LOW
Cagayan de Oro,Kauswagan,2016-03-06,3,5.6,27.94,25.65,31.28,31.29,2.98,73.5,Zone 5,Unaccounted,8,0,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2009-12-07,12,5.93,27.26,25.2,30.52,31.44,2.05,81.8,Zone 4,Evacuated,10,0,0,1,1,0,0,1,,41,MEDIUM
Cagayan de Oro,Kauswagan,2017-06-07,6,9.42,29.12,27.39,32.3,33.46,1.18,83.4,Zone 2,Safe,6,1,0,0,0,0,1,1,Medium,79,HIGH
Cagayan de Oro,Kauswagan,2014-02-12,2,8.33,27.6,24.41,30.64,30.91,1.43,73.1,Zone 3,Unaccounted,5,2,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-06-04,6,13.06,27.76,25.65,29.72,31.84,4.38,80.8,Zone 5,Evacuated,9,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-07-14,7,6.88,27.79,25.32,30.63,32.23,1.14,84.4,Zone 3,Unaccounted,3,1,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2013-03-06,3,5.03,28.17,24.99,31.22,31.95,2.62,77.8,Zone 1,Unaccounted,1,0,0,0,0,0,0,1,,51,MEDIUM
Cagayan de Oro,Kauswagan,2019-07-18,7,9.71,27.06,24.25,29.58,31.02,3.18,79.6,Zone 5,Safe,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-01-26,1,6.15,27.48,25.4,29.67,30.96,2.12,74.8,Zone 2,Safe,3,1,0,0,0,1,0,1,,68,MEDIUM
Cagayan de Oro,Kauswagan,2006-09-17,9,9.2,27.04,24.39,29.21,31.95,5.7,89.1,Zone 2,Safe,6,1,0,1,0,1,0,1,High,98,HIGH
Cagayan de Oro,Kauswagan,2010-07-04,7,12.81,27.92,25.82,31.92,32.47,4.67,85.5,Zone 1,Safe,6,3,0,0,0,0,0,1,Medium,67,MEDIUM
Cagayan de Oro,Kauswagan,2010-02-25,2,4.37,27.45,25.53,30.79,30.97,4.91,75.2,Zone 3,Evacuated,10,1,0,0,0,0,0,0,Medium,88,HIGH
Cagayan de Oro,Kauswagan,2009-03-26,3,5.95,28.16,25.03,31.67,32.22,2.57,80.6,Zone 3,Safe,9,0,0,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2012-12-10,12,4.73,27.78,25.13,31.66,31.6,1.89,78.2,Zone 3,Safe,2,0,1,0,0,1,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2007-05-28,5,7.29,29.28,26.38,31.11,32.74,3.11,74.6,Zone 3,Safe,6,2,0,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-03-19,3,16.04,27.51,24.75,29.95,31.04,3.56,75.3,Zone 4,Safe,2,0,0,0,1,0,0,1,High,51,MEDIUM
Cagayan de Oro,Kauswagan,2013-08-16,8,8.87,28.0,25.34,31.67,33.02,1.82,90.2,Zone 6,Unaccounted,2,2,0,0,0,0,0,1,Medium,95,HIGH
Cagayan de Oro,Kauswagan,2014-11-23,11,5.35,27.76,24.56,31.25,32.21,4.14,84.5,Zone 5,Safe,7,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-06-27,6,12.36,28.35,26.17,31.29,32.06,2.64,77.1,Zone 5,Safe,8,2,1,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-02-21,2,9.36,27.16,25.63,30.98,30.75,3.08,75.9,Zone 6,Safe,8,0,0,1,1,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-05-06,5,4.41,28.79,27.1,31.19,32.51,3.41,77.2,Zone 2,Safe,3,0,0,1,0,0,0,0,Medium,63,MEDIUM
Cagayan de Oro,Kauswagan,2005-07-21,7,8.21,27.96,25.05,29.46,32.44,2.79,84.8,Zone 4,Safe,3,1,0,0,0,1,0,1,Medium,51,MEDIUM
Cagayan de Oro,Kauswagan,2013-01-01,1,14.71,27.16,24.03,31.13,31.42,4.22,82.6,Zone 2,Safe,3,0,0,0,0,0,0,1,Medium,61,MEDIUM
